timestamp,protocol,src_ip,dst_ip,src_port,dst_port,seq,ack,sub_protocol,http_data,http_method,http_path,http_version,http_host,http_connection,smtp_data,smtp_mail_from,smtp_rcpt_to,dns_query,dns_query_type
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53142,443,768998770,6048247,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10263914,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10265374,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10266834,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10268294,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10269754,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,8992845,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10271214,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10272674,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10274134,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10275594,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10277054,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,8994305,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,8995765,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,8997225,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,8998685,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9000145,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9001605,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9003065,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9004525,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9005985,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53141,443,1728190472,10278514,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53141,443,1728190472,10278514,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53143,443,2139928379,9007445,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9007445,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9007791,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9009251,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53143,443,2139928379,9010711,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6048247,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10278514,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10279974,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6049707,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6051167,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6051513,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6052973,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6054433,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6055893,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9010711,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6057353,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6058813,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53142,443,768998770,6060273,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53141,443,1728190472,10280320,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53142,443,768998770,6060273,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10280320,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6060273,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6061733,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6063193,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6064653,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9012171,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10281780,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9013631,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53141,443,1728190472,10283240,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53142,443,768998770,6066113,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53141,443,1728190472,10283240,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53142,443,768998770,6066113,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53143,443,2139928379,9015091,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9015091,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9016551,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10283240,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9018011,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10284700,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9019471,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10286160,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9020931,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9022391,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10287620,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9023851,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10289080,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10290540,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10292000,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9024197,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10293460,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10294920,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9025657,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10296380,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9027117,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53141,443,1728190472,10296726,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53143,443,2139928379,9028577,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53141,443,1728190472,10296726,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6066113,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53142,443,768998770,6067573,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6067573,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10296726,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6067919,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53142,443,768998770,6069379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6069379,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6070839,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6072299,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6073759,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6075219,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6076679,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6078139,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10298186,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9028577,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53142,443,768998770,6079599,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53142,443,768998770,6079599,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53141,443,1728190472,10299646,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6079599,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53142,443,768998770,6081059,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10299646,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6081059,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6082519,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6083979,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9030037,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9031497,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9032957,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10301106,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9034417,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9035877,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9037337,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9038797,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10302566,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9040257,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9040603,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9042063,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10304026,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10305486,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10306946,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9043523,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10308406,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9044983,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10309866,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10312786,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10311326,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10313132,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53141,443,1728190472,10311326,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53141,443,1728190472,10311326,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53141,443,1728190472,10313132,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53141,443,1728190472,10314592,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53142,443,768998770,6084325,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53141,443,1728190472,10314592,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53142,443,768998770,6084325,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53143,443,2139928379,9046443,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6084325,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53142,443,768998770,6085785,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6085785,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53142,443,768998770,6087245,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10314592,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10316052,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6087245,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6088705,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6090165,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6091625,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6093085,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6094545,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6096005,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6097465,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6098925,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53141,443,1728190472,10317512,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53141,443,1728190472,10317512,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53142,443,768998770,6100385,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10317512,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10318972,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10320432,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6100385,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10321892,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10323352,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10324812,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10326272,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6100731,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10327732,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10329192,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6102191,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10329538,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10330998,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53141,443,1728190472,10332458,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53141,443,1728190472,10332458,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53142,443,768998770,6103651,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6103651,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9046443,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9047903,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9049363,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9050823,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9052283,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9053743,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9055203,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9056663,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9057009,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9058469,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9059929,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9061389,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9062849,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6105111,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53143,443,2139928379,9064309,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53142,443,768998770,6106571,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6106571,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10332458,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10333918,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6108031,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10335378,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6109491,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6110951,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6112411,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6113871,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6115331,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6116791,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6117137,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6118597,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10336838,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6120057,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10338298,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10339758,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10341218,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10342678,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6121517,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10344138,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10345598,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10345944,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10347404,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10348864,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53141,10350324,1728190472,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53141,443,1728190472,10347404,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53141,443,1728190472,10351784,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53141,443,1728190472,10351784,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53142,443,768998770,6122977,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9064309,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6122977,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9065769,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53142,6124437,768998770,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9067229,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9068689,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9070149,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9073069,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9071609,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9073415,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9074875,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9076335,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9077795,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9079255,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,210.93.48.59,192.168.43.32,443,53143,9080715,2139928379,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53143,443,2139928379,9071609,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53143,443,2139928379,9071609,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53143,443,2139928379,9073415,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53143,443,2139928379,9082175,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53143,443,2139928379,9082175,,,,,,,,,,,,
2024-11-18 17:29:17,TCP,192.168.43.32,210.93.48.59,53142,443,768998770,6125897,,,,,,,,,,,,
